FlightHistoryId,CutoffTime,ArrivalAirport,ScheduledArrivalTime,CurrentLatitude,CurrentLongitude,CurrentAltitude,CurrentGroundSpeed,StandardPassengerCount,PremiumPassengerCount,FuelRemainingPounds,FuelCost,CrewDelayCost,OtherHourlyCosts,NonarrivalPenalty,DelayCostProportion30m,DelayCostProportion2h,MaxStandardDelayCost,MaxPremiumDelayCost,FreeAltitudeChanges,AltitudeChangeCost,TurbulenceCostPer6Minutes
309952923,2013-09-23 15:09:29+00:00,KCID,2013-09-23 15:55:00+00:00,38.919998,-93.800003,25000,484,126,15,9208.834722,1.47,317.57,1211.78,100000,0.177,0.771,27.52,97.12,5,100.0,40.0
309952931,2013-09-23 15:09:29+00:00,KCLE,2013-09-23 16:45:00+00:00,36.419998,-89.879997,35000,487,134,13,13308.83472,6.81,760.11,1092.34,100000,0.025,0.536,30.98,63.15,5,100.0,40.0
309952945,2013-09-23 15:09:29+00:00,KCLT,2013-09-23 16:05:00+00:00,35.799999,-84.519997,35000,511,104,13,10375.50139,7.14,484.56,1133.31,100000,0.194,0.536,7.78,123.7,5,100.0,40.0
309952953,2013-09-23 15:09:29+00:00,KCMH,2013-09-23 15:55:00+00:00,38.5,-85.919998,32500,468,112,14,9375.501389,3.48,927.1,1013.86,100000,0.041,0.851,11.24,89.73,5,100.0,40.0
309952958,2013-09-23 15:09:29+00:00,KCOS,2013-09-23 15:55:00+00:00,36.349998,-102.470001,28000,427,139,12,9542.168056,6.81,328.69,1314.21,100000,0.164,0.497,8.52,168.5,5,100.0,40.0
309952999,2013-09-23 15:09:29+00:00,KDCA,2013-09-23 16:55:00+00:00,35.650002,-88.120003,33000,493,113,12,15208.83472,7.16,321.72,1577.05,100000,0.181,0.459,1.87,174.41,5,100.0,40.0
309953008,2013-09-23 15:09:29+00:00,KDEN,2013-09-23 16:00:00+00:00,38.27,-102.800003,34000,441,100,15,9792.168056,4.16,644.58,1317.67,100000,0.227,0.813,20.39,156.19,5,100.0,40.0
309953026,2013-09-23 15:09:29+00:00,KDSM,2013-09-23 16:35:00+00:00,34.07,-96.849998,21600,386,118,12,12292.16806,7.16,590.29,1798.92,100000,0.03,0.421,18.42,119.76,5,100.0,40.0
309953032,2013-09-23 15:09:29+00:00,KDTW,2013-09-23 16:52:00+00:00,35.23,-91.43,35000,520,124,15,14825.50139,2.16,572.2,1959.33,100000,0.06,0.657,30.76,54.28,5,100.0,40.0
309953053,2013-09-23 15:09:29+00:00,KEWR,2013-09-23 16:00:00+00:00,38.32,-77.519997,31000,443,123,16,11458.83472,7.17,858.87,1020.79,100000,0.168,0.382,34.96,65.11,5,100.0,40.0
309953056,2013-09-23 15:09:29+00:00,KEWR,2013-09-23 18:00:00+00:00,34.380001,-92.769997,37000,480,104,15,20808.83472,9.17,499.83,1601,100000,0.184,0.5,2.14,112.37,5,100.0,40.0
309953073,2013-09-23 15:09:29+00:00,KFLL,2013-09-23 15:40:00+00:00,30.200001,-90.57,36900,486,142,15,13542.16806,2.51,565.23,1222.17,100000,0.078,0.619,24.11,60.18,5,100.0,40.0
309953143,2013-09-23 15:09:29+00:00,KIAD,2013-09-23 16:25:00+00:00,37.130001,-83.419998,39000,503,123,13,12208.83472,4.19,587.47,1427.02,100000,0.05,0.621,25.12,42.95,5,100.0,40.0
309953159,2013-09-23 15:09:29+00:00,KIAH,2013-09-23 15:50:00+00:00,31.35,-96.449997,25400,456,139,12,8042.168056,5.86,772.55,1188.13,100000,0.036,0.7,32.04,135,5,100.0,40.0
309953172,2013-09-23 15:09:29+00:00,KIND,2013-09-23 15:50:00+00:00,36.450001,-93.650002,33000,501,130,15,11542.16806,5.53,616.68,1369.03,100000,0.296,0.661,32.78,179.8,5,100.0,40.0
309953215,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 17:00:00+00:00,34.27,-105.18,34000,401,106,14,16625.50139,7.2,370.34,1352.01,100000,0.13,0.702,17.24,57.21,5,100.0,40.0
309953220,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 15:30:00+00:00,34.099998,-115.75,38000,420,133,16,9375.501389,1.54,471.93,1652.36,100000,0.252,0.898,14.53,135.98,5,100.0,40.0
309953236,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 16:25:00+00:00,34.43,-110.900002,38000,390,105,15,13208.83472,3.21,657.01,1413.46,100000,0.238,0.427,21.45,68.04,5,100.0,40.0
309953259,2013-09-23 15:09:29+00:00,KLGA,2013-09-23 16:00:00+00:00,38.98,-75.75,26900,453,106,14,11292.16806,9.55,704.32,1195.06,100000,0.163,0.782,16.76,110.38,5,100.0,40.0
309953260,2013-09-23 15:09:29+00:00,KLGA,2013-09-23 18:15:00+00:00,33.419998,-95.129997,30500,505,129,15,22375.50139,1.21,584.64,1055.13,100000,0.071,0.821,31.82,126.13,5,100.0,40.0
309953264,2013-09-23 15:09:29+00:00,KLGA,2013-09-23 16:10:00+00:00,38.169998,-87.379997,25000,468,133,15,15958.83472,3.88,805.91,1495.4,100000,0.285,0.428,14.05,189.15,5,100.0,40.0
309953270,2013-09-23 15:09:29+00:00,KLGA,2013-09-23 16:59:00+00:00,39.279999,-85.57,39000,482,139,14,15775.50139,7.88,787.82,1655.82,100000,0.026,0.664,26.39,123.67,5,100.0,40.0
309953304,2013-09-23 15:09:29+00:00,KMCI,2013-09-23 15:55:00+00:00,36.5,-96.019997,33000,481,128,14,9042.168056,3.56,918.62,1898.17,100000,0.104,0.351,31.34,179.3,5,100.0,40.0
309953320,2013-09-23 15:09:29+00:00,KMCO,2013-09-23 16:55:00+00:00,33.119999,-93.68,39000,505,100,13,15208.83472,5.23,403.7,1659.28,100000,0.089,0.43,38.26,111.36,5,100.0,40.0
309953353,2013-09-23 15:09:29+00:00,KMIA,2013-09-23 15:25:00+00:00,26.68,-83.080002,40000,477,111,16,10292.16806,9.24,654.19,1041.57,100000,0.259,0.627,28.15,151.23,5,100.0,40.0
309953355,2013-09-23 15:09:29+00:00,KMIA,2013-09-23 16:50:00+00:00,31.120001,-89.300003,39000,478,113,14,14708.83472,1.57,414.82,1761.71,100000,0.076,0.706,19.26,182.74,5,100.0,40.0
309953407,2013-09-23 15:09:29+00:00,KOKC,2013-09-23 15:45:00+00:00,34.330002,-96.980003,19600,445,120,15,7208.834722,9.25,491.34,1485.31,100000,0.246,0.55,22.24,41.93,5,100.0,40.0
309953431,2013-09-23 15:09:29+00:00,KORD,2013-09-23 15:45:00+00:00,40,-90.769997,33000,472,144,15,9708.834722,7.25,418.97,1126.97,100000,0.079,0.394,32.61,100.02,5,100.0,40.0
309953444,2013-09-23 15:09:29+00:00,KORD,2013-09-23 16:15:00+00:00,37.32,-93.370003,35000,456,134,15,11875.50139,6.92,963.1,1307.87,100000,0.049,0.355,33.36,144.82,5,100.0,40.0
309953466,2013-09-23 15:09:29+00:00,KPHL,2013-09-23 18:05:00+00:00,32.77,-96.870003,31000,0,112,12,21292.16806,3.59,430.09,1229.4,100000,0.066,0.67,13.62,171.41,5,100.0,40.0
309953468,2013-09-23 15:09:29+00:00,KPHL,2013-09-23 16:44:00+00:00,38.529999,-86.779999,37000,484,114,15,14108.83472,4.93,890.72,1949.53,100000,0.173,0.749,4.73,42.91,5,100.0,40.0
309953474,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 16:25:00+00:00,32,-105.75,32000,420,120,14,12542.16806,8.93,872.63,1109.95,100000,0.203,0.435,17.08,137.44,5,100.0,40.0
309953484,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 16:00:00+00:00,32.400002,-109.849998,30000,426,130,14,10375.50139,6.6,375.81,1710.64,100000,0.158,0.828,11.65,134.97,5,100.0,40.0
309953501,2013-09-23 15:09:29+00:00,KPSP,2013-09-23 17:40:00+00:00,32.68,-98.349998,26500,405,125,14,19208.83472,8.94,441.21,1331.82,100000,0.052,0.396,33.62,82.79,5,100.0,40.0
309953532,2013-09-23 15:09:29+00:00,KSAN,2013-09-23 17:05:00+00:00,32.220001,-103.5,36000,413,133,14,16208.83472,2.61,931.06,1993.97,100000,0.115,0.515,32.4,91.15,5,100.0,40.0
309953558,2013-09-23 15:09:29+00:00,KSDF,2013-09-23 15:55:00+00:00,37.470001,-88.379997,29000,467,115,12,9375.501389,1.95,619.32,1355.77,100000,0.055,0.437,33.89,180.75,5,100.0,40.0
309953564,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 18:50:00+00:00,33.880001,-99.730003,34000,437,121,16,26125.50139,5.95,601.23,1516.18,100000,0.086,0.673,7.23,115.27,5,100.0,40.0
309953565,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 17:20:00+00:00,41.720001,-108.949997,36000,413,144,13,18542.16806,6.62,481.54,1376.25,100000,0.284,0.713,22.29,131.03,5,100.0,40.0
309953569,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 16:57:00+00:00,42.119999,-111.32,34000,398,104,13,16158.83472,9.28,702.81,1816.53,100000,0.208,0.87,4.52,194.04,5,100.0,40.0
309953575,2013-09-23 15:09:29+00:00,KSFO,2013-09-23 15:40:00+00:00,37.77,-119.730003,34000,401,110,12,9625.501389,4.29,684.72,1976.95,100000,0.239,0.556,16.86,128.56,5,100.0,40.0
309953579,2013-09-23 15:09:29+00:00,KSFO,2013-09-23 18:10:00+00:00,33.619999,-100.129997,28000,416,114,13,21792.16806,6.95,905.99,1417.22,100000,0.163,0.713,38.09,191.58,5,100.0,40.0
309953585,2013-09-23 15:09:29+00:00,KSFO,2013-09-23 16:30:00+00:00,35.82,-113.269997,34000,410,119,12,14875.50139,1.95,887.9,1577.64,100000,0.193,0.399,11.44,126.1,5,100.0,40.0
309953606,2013-09-23 15:09:29+00:00,KSJC,2013-09-23 16:00:00+00:00,38.029999,-115.669998,38000,372,118,13,10958.83472,6.96,474.57,1639.09,100000,0.011,0.675,15.64,136.93,5,100.0,40.0
309953622,2013-09-23 15:09:29+00:00,KSLC,2013-09-23 16:19:00+00:00,37.27,-105.419998,38000,388,134,16,11942.16806,8.63,659.65,1400.2,100000,0.287,0.754,22.55,68.99,5,100.0,40.0
309953639,2013-09-23 15:09:29+00:00,KSNA,2013-09-23 16:25:00+00:00,32.950001,-110.419998,34000,410,129,16,13042.16806,1.97,725.05,1021.38,100000,0.181,0.872,5.53,176.8,5,100.0,40.0
309953641,2013-09-23 15:09:29+00:00,KSNA,2013-09-23 17:30:00+00:00,32.369999,-101.730003,36000,397,131,14,18458.83472,3.3,485.69,1741.52,100000,0.288,0.401,35.64,48.31,5,100.0,40.0
309953649,2013-09-23 15:09:29+00:00,KSTL,2013-09-23 14:20:00+00:00,36.470001,-94.199997,25000,514,139,15,9625.501389,8.64,928.23,1622.07,100000,0.135,0.715,39.1,174.34,5,100.0,40.0
309953653,2013-09-23 15:09:29+00:00,KSTL,2013-09-23 16:05:00+00:00,36.23,-94.43,33000,493,143,16,9875.501389,2.3,449.5,1062.35,100000,0.059,0.872,21.33,77.36,5,100.0,40.0
309953680,2013-09-23 15:09:29+00:00,KTUS,2013-09-23 16:40:00+00:00,32.380001,-101.370003,34000,382,103,16,13542.16806,2.31,718.08,1284.22,100000,0.198,0.834,37.88,182.71,5,100.0,40.0
309955478,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 16:04:00+00:00,35.650002,-108.580002,36000,435,117,14,11942.16806,4.38,429.33,1688.77,100000,0.054,0.576,5.86,187.95,5,100.0,40.0
309955559,2013-09-23 15:09:29+00:00,KATL,2013-09-23 16:04:00+00:00,36.32,-83.029999,32000,475,131,13,10275.50139,4.4,535.07,1354.38,100000,0.18,0.46,16.5,184,5,100.0,40.0
309955600,2013-09-23 15:09:29+00:00,KBNA,2013-09-23 15:49:00+00:00,36.970001,-85.730003,23000,441,106,13,8258.834722,4.74,528.1,1617.22,100000,0.197,0.422,9.85,189.9,5,100.0,40.0
309955609,2013-09-23 15:09:29+00:00,KBOS,2013-09-23 15:55:00+00:00,42.529999,-75.57,34900,465,137,16,9208.834722,1.74,850.96,1357.84,100000,0.243,0.776,28.36,171.69,5,100.0,40.0
309955625,2013-09-23 15:09:29+00:00,KBWI,2013-09-23 15:51:00+00:00,39.68,-79.18,26600,500,108,14,8942.168056,3.41,336.04,1118.95,100000,0.229,0.855,35.28,103.75,5,100.0,40.0
309955654,2013-09-23 15:09:29+00:00,KCLT,2013-09-23 15:55:00+00:00,39.400002,-84,34000,486,115,12,10092.16806,4.75,365.25,1060.96,100000,0.185,0.895,3.94,80.6,5,100.0,40.0
309955657,2013-09-23 15:09:29+00:00,KCLT,2013-09-23 16:06:00+00:00,36.93,-82.300003,29000,503,140,12,9492.168056,6.76,706.21,1641.16,100000,0.2,0.463,10.11,127.87,5,100.0,40.0
309955674,2013-09-23 15:09:29+00:00,KCVG,2013-09-23 15:43:00+00:00,41.450001,-83.949997,20000,407,135,16,7008.834722,9.09,771.61,1262.34,100000,0.094,0.582,32.09,75.68,5,100.0,40.0
309955687,2013-09-23 15:09:29+00:00,KDCA,2013-09-23 15:52:00+00:00,39.48,-80.080002,32100,481,126,15,8492.168056,8.76,615.74,1443.24,100000,0.064,0.543,32.83,120.48,5,100.0,40.0
309955698,2013-09-23 15:09:29+00:00,KDEN,2013-09-23 16:59:00+00:00,42.549999,-93.199997,34000,411,114,12,15025.50139,7.1,699.23,1904,100000,0.217,0.425,3.46,133.77,5,100.0,40.0
309955701,2013-09-23 15:09:29+00:00,KDEN,2013-09-23 16:06:00+00:00,41.830002,-98.470001,36000,404,139,16,11692.16806,9.1,340.19,1484.21,100000,0.233,0.543,9.63,181.03,5,100.0,40.0
309955702,2013-09-23 15:09:29+00:00,KDEN,2013-09-23 15:57:00+00:00,41.32,-101.370003,38000,433,118,13,10442.16806,9.77,920.5,1344.28,100000,0.141,0.583,24.69,196.78,5,100.0,40.0
309955742,2013-09-23 15:09:29+00:00,KEWR,2013-09-23 16:10:00+00:00,41.880001,-80.349998,27000,461,114,16,9592.168056,9.44,333.21,1747.05,100000,0.25,0.505,2.98,186.93,5,100.0,40.0
309955747,2013-09-23 15:09:29+00:00,KEWR,2013-09-23 16:03:00+00:00,41.630001,-79.029999,33000,482,141,14,9925.501389,3.78,434.8,1047.4,100000,0.082,0.702,39.27,105.7,5,100.0,40.0
309955751,2013-09-23 15:09:29+00:00,KFLL,2013-09-23 15:52:00+00:00,32.450001,-82.169998,34000,476,101,14,14375.50139,6.44,656.07,1487.68,100000,0.296,0.859,21.5,168.72,5,100.0,40.0
309955753,2013-09-23 15:09:29+00:00,KFLL,2013-09-23 17:21:00+00:00,38.200001,-83.75,34000,481,103,13,16925.50139,7.78,416.71,1207.81,100000,0.113,0.388,12.61,40.23,5,100.0,40.0
309955798,2013-09-23 15:09:29+00:00,KIAD,2013-09-23 15:57:00+00:00,41.02,-81.150002,24300,450,125,14,8692.168056,1.79,631,1910.93,100000,0.054,0.507,27.19,109.14,5,100.0,40.0
309955809,2013-09-23 15:09:29+00:00,KIAH,2013-09-23 16:05:00+00:00,33.48,-92.230003,36000,454,114,14,11908.83472,9.12,714.5,1371.69,100000,0.207,0.39,36.82,122.44,5,100.0,40.0
309955848,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 17:30:00+00:00,40.630001,-105.57,38000,448,130,12,19958.83472,8.13,946.89,1914.39,100000,0.117,0.823,39.05,96.83,5,100.0,40.0
309955862,2013-09-23 15:09:29+00:00,KLGA,2013-09-23 15:58:00+00:00,41.25,-78.470001,34900,496,100,13,9342.168056,8.47,671.34,1955.36,100000,0.286,0.823,15.85,157.38,5,100.0,40.0
309955883,2013-09-23 15:09:29+00:00,KMCI,2013-09-23 14:46:00+00:00,42.419998,-84.32,19400,370,143,13,13958.83472,4.47,958.01,1016.82,100000,0.104,0.549,20.06,168.21,5,100.0,40.0
309955887,2013-09-23 15:09:29+00:00,KMCO,2013-09-23 15:46:00+00:00,29.450001,-81.980003,19800,406,103,14,9075.501389,7.14,479.28,1457.1,100000,0.028,0.706,2.29,71.23,5,100.0,40.0
309955888,2013-09-23 15:09:29+00:00,KMCO,2013-09-23 16:57:00+00:00,38.380001,-83.949997,37000,480,126,15,15075.50139,7.81,359.6,1317.17,100000,0.226,0.746,17.34,86.98,5,100.0,40.0
309955923,2013-09-23 15:09:29+00:00,KMIA,2013-09-23 15:38:00+00:00,31.879999,-81.900002,38000,488,138,12,13658.83472,4.15,370.72,1419.59,100000,0.213,0.472,37.35,158.36,5,100.0,40.0
309955988,2013-09-23 15:09:29+00:00,KORD,2013-09-23 15:47:00+00:00,42.43,-84.970001,20000,419,137,13,7908.834722,2.5,991.37,1324.09,100000,0.063,0.827,2.07,62.36,5,100.0,40.0
309955995,2013-09-23 15:09:29+00:00,KPDX,2013-09-23 17:39:00+00:00,44.02,-103.230003,34000,459,121,13,20508.83472,7.17,853.59,1344.58,100000,0.292,0.552,29.47,172.63,5,100.0,40.0
309956001,2013-09-23 15:09:29+00:00,KPHL,2013-09-23 16:01:00+00:00,40.419998,-78.169998,27000,484,127,16,9175.501389,2.17,835.5,1504.99,100000,0.033,0.788,2.82,107.16,5,100.0,40.0
309956010,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 16:06:00+00:00,35.119999,-108.949997,34000,425,114,14,12225.50139,8.17,458.36,1245.62,100000,0.079,0.592,21.33,88.94,5,100.0,40.0
309956013,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 16:53:00+00:00,38.080002,-101.75,34000,416,139,14,16242.16806,1.17,799.31,1825.82,100000,0.095,0.71,27.5,136.2,5,100.0,40.0
309956041,2013-09-23 15:09:29+00:00,KRDU,2013-09-23 15:57:00+00:00,38.029999,-80.080002,30400,459,123,15,8825.501389,1.84,948.21,1907.76,100000,0.142,0.711,20.11,97.3,5,100.0,40.0
309956055,2013-09-23 15:09:29+00:00,KRSW,2013-09-23 16:54:00+00:00,35.299999,-83.25,37000,501,137,15,15058.83472,2.18,672.66,1948.73,100000,0.02,0.711,35.91,157.86,5,100.0,40.0
309956056,2013-09-23 15:09:29+00:00,KSAN,2013-09-23 17:30:00+00:00,38.869999,-101.120003,36000,407,116,12,19842.16806,2.85,552.97,1808.8,100000,0.219,0.751,11.97,173.61,5,100.0,40.0
309956078,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 17:37:00+00:00,46.27,-102.370003,38000,454,137,14,20492.16806,8.52,719.96,1730.33,100000,0.235,0.516,31.23,40.19,5,100.0,40.0
309956081,2013-09-23 15:09:29+00:00,KSFO,2013-09-23 17:35:00+00:00,41.400002,-105.470001,38000,440,118,14,20608.83472,1.52,360.92,1310.53,100000,0.251,0.634,37.4,87.45,5,100.0,40.0
309956088,2013-09-23 15:09:29+00:00,KSLC,2013-09-23 16:29:00+00:00,42.220001,-103.529999,38000,456,103,14,14075.50139,6.19,923.14,1331.02,100000,0.19,0.359,25.8,197.73,5,100.0,40.0
309956096,2013-09-23 15:09:29+00:00,KSTL,2013-09-23 16:00:00+00:00,40.880001,-85.870003,34000,431,111,15,9492.168056,2.52,665.68,1211.57,100000,0.038,0.673,29.26,163.76,5,100.0,40.0
309956105,2013-09-23 15:09:29+00:00,KTPA,2013-09-23 17:06:00+00:00,40.68,-83.949997,30800,462,142,14,15775.50139,8.52,988.54,1952.2,100000,0.084,0.477,8.77,145.54,5,100.0,40.0
309957715,2013-09-23 15:09:29+00:00,KIAH,2013-09-23 16:04:00+00:00,31.07,-100.769997,33000,501,103,15,10608.83472,2.22,800.07,1663.72,100000,0.038,0.527,31.99,69.08,5,100.0,40.0
309957722,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 16:15:00+00:00,33.369999,-112.080002,36000,390,132,16,11542.16806,6.89,662.29,1684.21,100000,0.267,0.803,20.39,179.35,5,100.0,40.0
309957726,2013-09-23 15:09:29+00:00,KORD,2013-09-23 16:52:00+00:00,37.77,-97.519997,35000,512,135,12,14908.83472,9.56,883.56,1124.48,100000,0.191,0.41,2.62,82.37,5,100.0,40.0
309957727,2013-09-23 15:09:29+00:00,KORD,2013-09-23 15:50:00+00:00,40.669998,-91.050003,33000,489,114,14,10375.50139,1.22,763.88,1984.55,100000,0.1,0.449,17.67,98.12,5,100.0,40.0
309957732,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 15:25:00+00:00,32.48,-110.169998,28000,406,141,15,7042.168056,4.56,865.47,1284.9,100000,0.222,0.646,14.96,176.89,5,100.0,40.0
309957737,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 16:03:00+00:00,32.200001,-108.699997,24300,402,124,13,9425.501389,7.89,967.06,1585.24,100000,0.054,0.842,12.25,95.66,5,100.0,40.0
309958220,2013-09-23 15:09:29+00:00,KATL,2013-09-23 16:43:00+00:00,39.27,-77.199997,36000,454,139,12,13675.50139,6,560.51,1998.7,100000,0.214,0.582,30.91,184.72,5,100.0,40.0
309958223,2013-09-23 15:09:29+00:00,KATL,2013-09-23 16:08:00+00:00,39.18,-77.230003,34000,387,120,16,14858.83472,8,901.47,1578.91,100000,0.23,0.7,37.08,71.98,5,100.0,40.0
309958250,2013-09-23 15:09:29+00:00,KBNA,2013-09-23 16:39:00+00:00,38.720001,-79.769997,36000,420,125,15,13025.50139,8.01,470.04,1800.78,100000,0.079,0.662,14.63,177.33,5,100.0,40.0
309958307,2013-09-23 15:09:29+00:00,KCLT,2013-09-23 16:11:00+00:00,39.32,-76.599998,30000,448,115,14,10392.16806,1.02,648.15,1824.73,100000,0.081,0.703,14.89,115.3,5,100.0,40.0
309958353,2013-09-23 15:09:29+00:00,KDEN,2013-09-23 17:08:00+00:00,41.450001,-92.32,38100,412,116,12,17425.50139,4.7,742.77,1387.91,100000,0.221,0.862,5.53,199.97,5,100.0,40.0
309958359,2013-09-23 15:09:29+00:00,KDFW,2013-09-23 16:00:00+00:00,33.68,-95.5,27000,418,122,15,11125.50139,8.7,724.67,1548.33,100000,0.252,0.547,17.87,134.49,5,100.0,40.0
309958366,2013-09-23 15:09:29+00:00,KDFW,2013-09-23 17:34:00+00:00,37.220001,-85.470001,33000,413,107,16,19875.50139,4.37,586.9,1568.81,100000,0.191,0.823,6.27,84.77,5,100.0,40.0
309958370,2013-09-23 15:09:29+00:00,KDSM,2013-09-23 17:31:00+00:00,40.93,-78.199997,36000,395,111,12,17492.16806,7.03,808.17,1009.09,100000,0.115,0.43,27.5,147.78,5,100.0,40.0
309958380,2013-09-23 15:09:29+00:00,KDTW,2013-09-23 15:26:00+00:00,42.580002,-81.779999,22400,434,121,16,8992.168056,4.7,311.35,1609.78,100000,0.069,0.823,22.08,145.32,5,100.0,40.0
309958390,2013-09-23 15:09:29+00:00,KFLL,2013-09-23 16:34:00+00:00,36.549999,-76.769997,33900,480,131,16,17708.83472,2.37,514.52,1210.48,100000,0.024,0.666,16.65,142.86,5,100.0,40.0
309958424,2013-09-23 15:09:29+00:00,KIAH,2013-09-23 16:55:00+00:00,34.18,-87.300003,36000,426,120,16,15975.50139,7.05,645.33,1452.83,100000,0.102,0.353,21.6,198.48,5,100.0,40.0
309958456,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 20:04:00+00:00,42.52,-80.220001,34000,421,108,13,34108.83472,1.39,315.49,1975.05,100000,0.073,0.511,35.43,62.6,5,100.0,40.0
309958457,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 18:56:00+00:00,41.529999,-86.93,36000,415,131,14,31275.50139,2.05,895.81,1835.12,100000,0.271,0.551,11.49,78.36,5,100.0,40.0
309958459,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 17:44:00+00:00,41.169998,-102.830002,32000,468,133,13,21775.50139,3.39,656.45,1555.26,100000,0.088,0.629,2.6,109.87,5,100.0,40.0
309958463,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 17:01:00+00:00,39.779999,-102.93,38000,435,137,13,22308.83472,6.06,877.72,1995.53,100000,0.012,0.786,23.83,172.88,5,100.0,40.0
309958467,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 16:01:00+00:00,35.43,-115.57,36000,417,141,14,13892.16806,8.72,398.99,1435.81,100000,0.226,0.394,6.06,75.9,5,100.0,40.0
309958468,2013-09-23 15:09:29+00:00,KLAX,2013-09-23 19:15:00+00:00,41.32,-89.529999,34000,413,120,15,30125.50139,9.39,979.31,1295.88,100000,0.135,0.433,21.12,91.65,5,100.0,40.0
309958520,2013-09-23 15:09:29+00:00,KMIA,2013-09-23 15:41:00+00:00,33.220001,-79.720001,34000,474,127,12,14975.50139,8.07,355.83,1019.48,100000,0.015,0.828,24.09,110.84,5,100.0,40.0
309958521,2013-09-23 15:09:29+00:00,KMKE,2013-09-23 16:49:00+00:00,41.75,-76.449997,34000,325,106,13,14125.50139,8.73,936.14,1879.55,100000,0.213,0.867,39.15,126.6,5,100.0,40.0
309958527,2013-09-23 15:09:29+00:00,KMSP,2013-09-23 16:15:00+00:00,44.48,-87.370003,36000,436,112,12,12258.83472,3.74,918.05,1039.97,100000,0.244,0.553,12.5,61.12,5,100.0,40.0
309958539,2013-09-23 15:09:29+00:00,KMSY,2013-09-23 15:22:00+00:00,31.02,-90.099998,20800,434,124,15,10708.83472,2.74,881.86,1360.8,100000,0.016,0.475,37.18,90.17,5,100.0,40.0
309958568,2013-09-23 15:09:29+00:00,KORD,2013-09-23 16:28:00+00:00,42.549999,-80.870003,34000,423,130,13,12592.16806,4.08,911.08,1302.81,100000,0.261,0.515,5.84,67.02,5,100.0,40.0
309958586,2013-09-23 15:09:29+00:00,KPBI,2013-09-23 16:22:00+00:00,31.68,-80.919998,36000,458,104,14,12425.50139,7.08,856.8,1784.05,100000,0.064,0.672,3.87,190.59,5,100.0,40.0
309958587,2013-09-23 15:09:29+00:00,KPDX,2013-09-23 18:21:00+00:00,44.799999,-98.199997,36000,440,127,15,25308.83472,7.75,737.11,1644.12,100000,0.262,0.712,18.93,46.35,5,100.0,40.0
309958598,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 19:39:00+00:00,40.57,-76.800003,34000,427,116,16,30792.16806,6.09,820.61,1104.89,100000,0.126,0.594,28.56,59.64,5,100.0,40.0
309958599,2013-09-23 15:09:29+00:00,KPHX,2013-09-23 17:55:00+00:00,39.200001,-94.769997,34000,407,139,13,21792.16806,6.75,700.93,1964.95,100000,0.034,0.634,4.62,75.39,5,100.0,40.0
309958642,2013-09-23 15:09:29+00:00,KSAN,2013-09-23 18:44:00+00:00,42.919998,-93.199997,34000,426,115,15,26775.50139,8.43,454.59,1947.93,100000,0.158,0.674,28.08,112.8,5,100.0,40.0
309958650,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 19:29:00+00:00,43.220001,-87.779999,34000,420,123,13,31142.16806,4.76,897.13,1828.49,100000,0.296,0.439,31.54,78.83,5,100.0,40.0
309958654,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 16:55:00+00:00,47.419998,-112.82,36000,398,127,14,18075.50139,7.43,418.4,1268.76,100000,0.22,0.596,13.77,141.85,5,100.0,40.0
309958655,2013-09-23 15:09:29+00:00,KSEA,2013-09-23 17:25:00+00:00,47.380001,-109.769997,36000,435,106,15,20458.83472,8.1,998.72,1128.83,100000,0.128,0.635,28.83,157.6,5,100.0,40.0
309958659,2013-09-23 15:09:29+00:00,KSFO,2013-09-23 17:48:00+00:00,41.849998,-103.480003,34000,480,110,15,24575.50139,1.77,519.99,1569.11,100000,0.052,0.793,11.06,60.62,5,100.0,40.0
309958660,2013-09-23 15:09:29+00:00,KSFO,2013-09-23 18:37:00+00:00,42.619999,-96.220001,34100,450,133,13,26742.16806,2.43,400.31,1429.18,100000,0.251,0.832,26.11,76.37,5,100.0,40.0
